x,y,z,x_micron,y_micron,z_micron,frame,time,label,volume,mid section area,intensity,intensity ratio,particle,normalized intensity ratio
138.06576463184393,376.91913152926367,26.257394587791065,77.44827562948718,211.433564769267,26.257394587791065,3,47.57145533333719,8,1000.012418921336,107.93085578666401,275.33355562777115,0.7927589046718344,8,1.3476274858162645
402.9814699146367,395.71975848428065,25.459920882781596,226.05328727760696,221.97981526302254,25.459920882781596,3,47.22797535286844,7,1511.3466482313331,159.53627954471912,395.0438205889343,0.6440669218621666,9,1.2792453063223783
75.3248,373.5568,18.7376,42.25360202575864,209.5474579582809,18.7376,3,45.16709547005594,5,786.6680450923033,127.44022330495314,234.61586650580387,0.7134915857855582,5,1.161188555829153
414.6226467331118,379.31949058693243,10.30343300110742,232.58342944060422,212.7800511368599,10.30343300110742,3,42.07577564583719,3,1136.57799154936,195.40834240092815,263.8098000786229,0.7418321777021886,3,1.0318424285808343
124.96714031971581,161.7356423919479,8.949378330373001,70.10057528684322,90.72594241219073,8.949378330373001,3,41.73229566536844,2,1062.9458625287202,129.9575610492485,295.9650782760926,0.49858293792796177,2,0.9710521846760118
268.24824952259706,140.56556333545512,3.318905155951623,150.47440921760452,78.85054287170881,3.318905155951623,3,39.67141578255594,1,988.6843990720068,140.3415792444669,313.6026642680089,0.5084137686897934,1,0.9340388482863555
209.29547511312217,338.81538461538463,15.389592760180996,117.40472873770572,190.05918929413434,15.389592760180996,3,43.79317554818094,4,1390.8291037231922,129.01355939513775,390.6791930992499,0.6337227796676207,4,1.303933287500139
402.9786085150571,397.7331256490135,25.523779854620976,226.05168216960703,223.10921772954558,25.523779854620976,4,60.18176679027825,8,1515.1226548477762,155.44560571023914,379.2126905681779,0.540708322671255,9,1.0739545230280834
268.7712733856367,143.39921544960774,4.072118286059143,150.7678005330657,80.44008587362656,4.072118286059143,4,52.62520721996576,1,1042.8071605743573,132.47489879354387,257.41870490739103,0.7229450320750419,1,1.3281676986716717
128.63118399110618,163.0241801000556,9.538632573652029,72.15592814667065,91.4487502990164,9.538632573652029,4,54.68608710277826,2,1132.1726504968428,143.80291864287304,281.4481719107864,0.532461168874412,2,1.037034246377173
413.8772193048262,380.23480870217554,10.466366591647912,232.165280386191,213.29350072276586,10.466366591647912,4,54.68608710277826,3,1258.3542049296484,213.02970661099573,250.5254803521596,0.7587223863420192,3,1.055335658486475
209.31713615023475,340.8044600938967,15.347652582159624,117.41687954118107,191.17496528913523,15.347652582159624,4,56.403487005122,4,1340.482348837285,119.88821007206703,382.0848404745086,0.5055717184088374,4,1.0402526372772782
234.81918819188192,324.6319188191882,18.649446494464943,131.7223082686114,182.10294488195606,18.649446494464943,4,57.777406926997,5,341.0992643520227,45.62674661535359,313.536949138766,0.39648575489506693,6,1.0597220584438587
76.0746855345912,374.186320754717,18.699685534591193,42.67425186410524,209.90058892493153,18.699685534591193,4,57.777406926997,6,800.5134026859279,127.12555608691622,233.52362511180655,0.6752188122033594,5,1.098900636014992
313.61080778384434,376.154976900462,24.388212235755287,175.920629899784,211.0049106530725,24.388212235755287,4,59.49480682934075,7,2247.667938437729,195.09367518289122,360.28080126467876,0.49107049221655424,7,1.0820550035743906
138.9094843130184,377.70501262170933,26.64334655607645,77.92156192602758,211.8744063900847,26.64334655607645,4,60.525246770747,9,872.5721956163828,90.93882601267026,284.6342694549134,0.6506755858461848,8,1.1060970727271766
403.5867555364438,397.39905396688886,25.652762846699634,226.39282349643196,222.92181952995432,25.652762846699634,5,73.96122600083054,8,1463.517231089721,155.76027292827607,389.37684213877105,0.5557381855406391,9,1.1038068270009975
313.7733854619172,375.60049232551404,24.39530842745439,176.0118281838493,210.69387138633337,24.39530842745439,5,73.27426603989304,7,2173.0918077629785,192.57633743859586,341.13917128834373,0.46714863168272,7,1.0293441009734066
236.17415215398717,324.0293308890926,18.509624197983502,132.48237809971673,181.7649219388645,18.509624197983502,5,71.55686613754928,6,343.30193487828114,45.94141383339051,312.389260458256,0.3865073688678605,6,1.0330519557979334
77.30608908868001,371.80261544748674,18.475684511646914,43.36501022931263,208.56344451301945,18.475684511646914,5,71.21338615708054,5,769.9906825363465,108.87485744077478,248.50604287785382,0.6171655033733459,5,1.0044204218338988
269.3178828687754,144.33949264015033,4.51957406827435,151.07442225080078,80.96753630433577,4.51957406827435,5,66.74814641098678,1,1004.7324271918898,124.29355112458393,256.870042693066,0.6116406348168947,1,1.1236834037397632
414.45811654526534,380.43392299687827,10.656347554630592,232.49113589215153,213.40519429733902,10.656347554630592,5,68.80902629379928,3,1209.5807861339256,186.91232751393127,256.8074694965837,0.727108930354169,3,1.0113633070802894
130.69565217391303,163.7094861660079,9.6699604743083,73.31399583475162,91.83317415114196,9.6699604743083,5,68.46554631333053,2,1114.5512862867754,142.54424977072537,292.88421744847585,0.5174158089649787,2,1.0077315396499664
138.5615763546798,377.2663617171006,26.435256861365236,77.7264022387369,211.6283442597959,26.435256861365236,5,73.96122600083054,9,894.2842336609305,97.54683759144561,258.5250169592915,0.5893378443514082,8,1.0018277597379126
210.23305389221557,340.1233532934132,15.666586826347306,117.93066548894316,190.79289702364142,15.666586826347306,5,70.52642619614303,4,1313.7356353041466,116.42687067366089,391.874378634457,0.5165306394816498,4,1.0628014590024837
403.18576051779934,396.78727076591156,25.85652642934196,226.1678845130943,222.57863848068317,25.85652642934196,6,87.57124965560436,8,1458.4825556011303,156.3896073643499,374.5996384600843,0.5347866056526418,9,1.0621928124910354
314.1889717712447,374.5366388767003,24.74301594266491,176.2449521818112,210.09710059849314,24.74301594266491,6,87.22776967513562,7,2151.379769718431,187.5416619500051,393.0289493010433,0.46965277164994695,7,1.034861877390715
138.24157502660518,376.93756651294785,26.536360411493437,77.54689683329036,211.44390591141334,26.536360411493437,6,87.91472963607312,9,887.0468876460812,92.82682932089179,272.02101578728775,0.6232978992316589,8,1.0595571691545111
77.88946945337621,369.9139871382637,18.508038585209004,43.69225864895019,207.504014564948,18.508038585209004,6,85.16688979232312,5,782.8920384758602,117.68553954580858,248.64643413656225,0.6291397449383891,5,1.0239081811110502
236.5512572533849,323.36750483558995,18.49129593810445,132.69391598354562,181.3936692481839,18.49129593810445,6,84.82340981185436,6,325.36590345017663,42.7947416530213,336.7788085233593,0.39948332248626955,6,1.0677339187915642
412.63050483351236,378.6640708915145,10.638560687432868,231.46593333036543,212.41239210596922,10.638560687432868,6,82.41904994857312,3,1171.820719969495,192.26167022055893,263.39669353978843,0.6879495770025508,3,0.9568950816803796
129.10376591709564,163.123001896505,9.569222432945,72.42102395343449,91.50418458969682,9.569222432945,6,82.07556996810436,2,1161.4367017742766,143.48825142483614,283.78699239608966,0.4898863260923964,2,0.9541144531978738
271.25264467952707,143.09956440572495,4.666459240821406,152.1597308817714,80.27199600209916,4.666459240821406,6,80.35817006576062,1,1011.3404387706652,120.83221172617779,261.8823378525584,0.6231363974542506,1,1.1448029908855644
210.5691527878349,339.0304127443881,15.633840212406469,118.1192008581283,190.17980976690367,15.633840212406469,6,84.13644985091686,4,1303.666284326965,116.74153789169782,398.26007811896784,0.5155858333863803,4,1.0608574479027075
137.546875,377.15697674418607,26.68859011627907,77.15720341954803,211.56698453347565,26.68859011627907,7,100.60925952497125,9,865.9641840376075,94.08549819303947,268.9201922935365,0.6083673222682959,8,1.0341763682876295
314.3555426243817,374.3559790514984,25.178644166424206,176.33839044567037,209.99575909667539,25.178644166424206,7,99.92229956403375,7,2163.022456785797,194.7790079648543,356.3416592325552,0.4823482924498635,7,1.0628359707688904
77.54791750909826,370.52527294783664,18.94419733117671,43.50066438086524,207.8469166014843,18.94419733117671,7,97.86141968122125,6,778.1720302053064,115.48286901955012,253.6066511737442,0.6215025002729301,5,1.0114787687952285
236.26679280983916,323.21759697256385,18.87511825922422,132.53434506682152,181.30957812301878,18.87511825922422,7,97.86141968122125,5,332.60324946502584,45.62674661535359,316.68496435307156,0.38081864431929413,6,1.0178472055286019
402.48265588423067,396.5435198978506,26.122153649712704,225.7734765177292,222.44190592815758,26.122153649712704,7,100.2657795445025,8,1478.6212575554932,158.59227789060836,362.9439620843581,0.5556127715823359,9,1.1035577298776074
414.5383248730964,379.19060913705584,10.964213197969544,232.53612891919343,212.70775482154824,10.964213197969544,7,95.11357983747125,3,1239.78883906547,201.38701954362966,252.99378465632498,0.7389724565666461,3,1.0278647343121627
129.35751596053396,162.53221125943122,9.88160185722577,72.5633655640257,91.1727793624747,9.88160185722577,7,94.77009985700249,2,1084.343233355231,131.5308971394331,289.21471826127373,0.49331916342866616,2,0.9608003301933352
275.1863525091799,141.69247246022033,4.603427172582619,154.3663524077464,79.48268487111703,4.603427172582619,7,93.05269995465875,1,1028.332468544659,126.18155443280546,263.2031040037966,0.647694615045672,1,1.189920433975609
210.56140350877192,339.41062114746325,15.87031768610716,118.11485388404388,190.39308845533546,15.87031768610716,7,96.83097973981499,4,1327.266325679734,117.68553954580858,407.21916789668296,0.5434493182636125,4,1.1181887078839812
402.6048598949212,396.2828371278459,26.38572679509632,225.84202710974762,222.2956753902902,26.38572679509632,8,112.97758837933094,9,1437.3998519926565,156.3896073643499,358.9670943898011,0.5663789427313354,9,1.1249414920953607
277.55037313432837,141.6915422885572,4.616915422885572,155.69245465661675,79.48216308940279,4.616915422885572,8,105.76450878948718,1,1011.969773206739,126.81088886887929,263.7796373618012,0.6676658908238916,1,1.2266109183320213
129.67800972261938,161.54160709179297,9.845295967972548,72.74314720134696,90.6170979100919,9.845295967972548,8,107.48190869183094,2,1100.3912614751139,137.1949070640977,288.7105912081813,0.4884389214830508,2,0.9512954529852787
414.1508152173913,379.2388586956522,10.995923913043478,232.31875457802954,212.73482051102698,10.995923913043478,8,107.82538867229968,3,1157.9753623758704,190.68833413037433,257.06780095978365,0.7062883198455193,3,0.9824031325859371
210.91531966224366,339.1599517490953,16.153437876960194,118.31338388079504,190.25247493895472,16.153437876960194,8,109.54278857464344,4,1304.2956187630389,117.37087232777165,393.9537517501362,0.5098014946564895,4,1.0489557267431229
236.94073377234244,323.77516462841015,18.88428974600188,132.91239364071046,181.62234685035114,18.88428974600188,8,110.57322851604968,5,334.49125277324737,42.48007443498438,350.9167690386951,0.441788649818469,6,1.1808070570067941
77.80141843971631,370.56067769897555,18.991725768321512,43.64286625110579,207.8667769697089,18.991725768321512,8,110.57322851604968,6,798.6253993777063,111.70686240310707,255.28160385098775,0.6101765306764297,5,0.9930460548836199
314.79135150563724,373.7149992864279,25.454402740117025,176.58285833709343,209.6362001745162,25.454402740117025,8,112.63410839886218,7,2204.873196784708,200.12835067148197,327.61586001204495,0.5104120679904902,7,1.1246734242999663
137.5063694267516,377.01486199575373,26.62137296532201,77.13448173463333,211.48726497202642,26.62137296532201,8,113.32106835979968,8,889.2495581723397,96.28816871929793,270.3695098666042,0.5938817191039099,8,1.0095519877125105
138.49030666196686,376.8487839266831,26.72435671483962,77.6864233575133,211.3941031364063,26.72435671483962,9,127.50018140116335,8,892.7108975707458,94.71483262911332,270.07342766583554,0.6036063263146333,8,1.026083051430253
314.5306712962963,372.82667824074076,25.568721064814813,176.43662923563568,209.13789465049797,25.568721064814813,9,127.15670142069459,7,2174.9798110712004,196.3523440550389,366.5843495340508,0.45352110345637897,7,0.9993163649611989
401.9499040716265,396.0274994670646,26.45555318695374,225.4746282888819,222.1524432024737,26.45555318695374,9,127.15670142069459,9,1476.103919811198,156.07494014631297,354.5458515223777,0.5621043254168488,9,1.1164512499322157
237.76584022038568,323.0734618916437,19.355371900826448,133.37523880570933,181.22872525189067,19.355371900826448,9,124.75234155741335,6,342.67260044220734,41.22140556283669,351.2113796360452,0.4121273530627205,6,1.101528722120753
211.19309855826046,338.903096194753,16.323564169227133,118.46920452583424,190.10839128561233,16.323564169227133,9,123.72190161600709,4,1331.356999514214,117.37087232777165,395.7853655917753,0.5099806348023198,4,1.0493243213506864
413.4458229942101,378.43479459608494,11.11552247036118,231.92328773537542,212.28377909483584,11.11552247036118,9,122.00450171366334,3,1141.2979998199137,187.22699473196818,255.79379263034977,0.7112188984994274,3,0.9892612608870255
130.55565345080763,160.69162995594715,9.995007342143905,73.23546326207688,90.14030148143861,9.995007342143905,9,121.66102173319459,2,1071.441877415717,131.84556435747004,315.5571367436365,0.5074985166164123,2,0.9884163812910225
278.9896681277395,140.71195992485912,4.884470882905448,156.49983015378714,78.93266434068853,4.884470882905448,9,119.94362183085084,1,1005.0470944099267,126.49622165084237,266.5282969747766,0.662436081495014,1,1.217002907331669
77.87962586417243,371.3623424156161,19.225294835298904,43.68673686726976,208.31647244709515,19.225294835298904,9,124.75234155741335,5,773.7666891527896,109.1895246588117,251.56124113661602,0.6072828657879797,5,0.9883366923349735
402.15062486296864,396.4161368121026,26.013593510195133,225.58722303106063,222.37045012329637,26.013593510195133,10,139.76642444135248,9,1435.1971814663982,151.984266311833,384.59047474824183,0.5573544919531718,9,1.1070171337589243
139.4996476391825,376.946088794926,26.56800563777308,78.25261526190019,211.44868650307845,26.56800563777308,10,140.10990442182123,8,893.0255647887827,92.51216210285487,277.70375703006926,0.6434145957985248,8,1.0937539634857667
237.97191489361703,321.5514893617021,20.543829787234042,133.49083681898392,180.37497161996217,20.543829787234042,10,138.04902453900874,6,369.73398119338253,40.90673834479977,333.516683603582,0.4096789546974165,6,1.0949846742614364
77.72034596375617,372.6985172981878,18.92298187808896,43.59738847838734,209.0660025052566,18.92298187808896,10,137.36206457807123,5,764.0120053936449,114.22420014740244,244.04173814844006,0.6592522385750684,5,1.0729154626193418
314.7706449668475,373.0272754671489,25.061784207353828,176.57124296142229,209.25042007867197,25.061784207353828,10,139.42294446088374,7,2088.13165889301,190.68833413037433,351.8248677212734,0.47385100690976684,7,1.0441125278392198
414.15300246778173,378.9226761721963,10.710721140663559,232.3199815206504,212.5574572719131,10.710721140663559,10,134.61422473432123,3,1147.5913441806522,176.21364210067594,264.2158439682979,0.7356106513367493,3,1.0231886722901873
131.6346758069123,160.7869180234219,9.616109682947728,73.84074307976964,90.19375351955728,9.616109682947728,10,134.27074475385248,2,1101.6499303472615,137.1949070640977,322.85875248751927,0.5414121166976662,2,1.0544673287742843
279.1969292389853,140.56909212283045,4.427570093457944,156.61609370191468,78.8525223522702,4.427570093457944,10,132.20986487104,1,942.7429852386163,123.34954947047316,273.83470929433554,0.6952345752455057,1,1.2772590790069258
211.31923170435206,339.09190371991247,15.826160953075615,118.53995917446538,190.21430325653765,15.826160953075615,10,136.331624636665,4,1294.2262677858573,115.1682018015132,413.0001776007366,0.5316226751002319,4,1.0938544813185322
402.5777180653162,396.5438197602315,25.583918974782968,225.82680184441162,222.442074136579,25.583918974782968,11,152.48558176391572,8,1522.3600008626254,153.87226962005454,368.3341089996035,0.5284623103370082,9,1.049631501199144
279.6537785588752,140.6165202108963,4.106854130052724,156.87236427081584,78.8791272361594,4.106854130052724,11,144.92902219360323,1,895.2282353150412,118.31487398188241,260.44960084150387,0.7246350179102005,1,1.3312724777321594
134.3507204610951,161.63198847262248,9.627665706051873,75.36431393428275,90.66779753220983,9.627665706051873,11,146.98990207641572,2,1091.895246588117,142.85891698876227,311.9549724686116,0.5365446000386783,2,1.0449872356421361
412.9430756159728,378.4814500141603,10.09629000283206,231.6412705559135,212.30995054789915,10.09629000283206,11,146.98990207641572,3,1111.0899468883692,176.52830931871287,261.29000266734226,0.7036142930857876,3,0.9786837276466716
211.56588597113793,339.9872249822569,15.146439555240123,118.67832039449817,190.71653556653786,15.146439555240123,11,148.70730197875946,4,1330.0983306420665,121.46154616225164,385.2647945015508,0.5137395938078169,4,1.0570586681832033
77.75010464629553,373.87442444537464,18.710757639179572,43.61408167277788,209.72563004647114,18.710757639179572,11,150.08122190063446,5,751.739983890205,112.021529621144,247.88507602845544,0.6944584362507988,5,1.130212611807593
235.46283783783784,321.2094594594595,20.72804054054054,132.08336486596372,180.18310924037044,20.72804054054054,11,150.76818186157197,6,372.5659861557148,47.51474992357512,330.26998133376753,0.47606465406230597,6,1.2724195230892703
314.6440263117638,373.22043750956095,24.881597062872878,176.50021596551997,209.3587747250376,24.881597062872878,11,152.14210178344698,7,2056.9796043073547,185.02432420570975,375.1327275246628,0.44536222340129855,7,0.9813385855444102
140.2491103202847,376.9398576512456,26.47508896797153,78.67302789970938,211.4451911301702,26.47508896797153,11,152.48558176391572,9,884.2148826837489,95.34416706518716,266.0996496851573,0.6042452455131041,8,1.0271691635735551
234.5671768707483,321.5034013605442,21.222789115646258,131.58094199788565,180.34799655646194,21.222789115646258,12,163.66798637606948,6,370.0486484114195,47.82941714161204,313.89777735448996,0.4761114813017717,6,1.2725446823364444
314.5738120065544,373.18322657530166,25.256368240726946,176.46082910609476,209.33790117466376,25.256368240726946,12,165.04190629794448,7,2112.3610346818527,194.14967352878045,318.0322545376057,0.4604841335625258,7,1.0146591348604597
77.39083232810616,374.7752312022517,19.340168878166466,43.41254712437356,210.2309394559511,19.340168878166466,12,162.981026415132,5,782.5773712578233,110.7628607489963,247.87090946950542,0.6960652464056662,5,1.132827652545835
403.1344537815126,396.609243697479,26.160548429898274,226.1391038934803,222.478773829209,26.160548429898274,12,165.38538627841325,8,1422.9251599629583,150.72559743968532,372.65045675798876,0.5579423864724998,9,1.10818480947543
409.38976486860304,377.08492392807744,10.351313969571232,229.6480335583614,211.52656635756694,10.351313969571232,12,159.88970659091325,3,1137.5219932034706,185.02432420570975,252.08107931216938,0.6353468540669914,3,0.883727965160958
137.30604781997187,163.2829817158931,10.051758087201126,77.02211091585873,91.59392559957108,10.051758087201126,12,159.88970659091325,2,1118.6419601212554,136.56557262802386,323.9011646807028,0.5217630380799135,2,1.016198308181774
279.1359485965506,141.3172133919513,4.422049374365911,156.5818864846806,79.27218252225987,4.422049374365911,12,157.82882670810073,1,930.4709637351764,119.88821007206703,261.25801697321094,0.7393529477309337,1,1.3583117104703761
212.076726342711,340.07184375726575,15.39176935596373,118.96487735527522,190.764002643027,15.39176935596373,12,161.607106493257,4,1353.3837047767986,116.74153789169782,416.5362035825823,0.531252561496692,4,1.0930929441554442
141.40782325244476,376.9445852951829,27.273089460340458,79.32301031051685,211.4478431117944,27.273089460340458,12,165.728866258882,9,868.7961889999398,95.973501501261,265.59854877083984,0.6193719740458907,8,1.0528834066065023
